date,cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_max (°C),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2000-06-22,29,0,17.8,11.5,97,31,8.6,5.8,2.0,32.491,16.741,52484.76,47391.684,0.0,0.0,0.0,0.0,15.815435,30.960001
2000-06-23,52,0,17.9,9.5,98,24,10.8,6.4,0.0,32.041,18.591,52476.586,47516.29,0.0,0.0,0.0,0.0,16.93531,33.48
2000-06-24,19,0,17.4,13.0,85,34,10.8,2.9,0.0,31.541,20.140999,52465.414,47515.5,0.0,0.0,0.0,0.0,17.654688,32.760002
2000-06-25,15,0,18.5,14.3,87,36,6.1,1.5,0.0,31.991,19.791,52451.246,47391.406,0.0,0.0,0.0,0.0,17.727943,32.399998
2000-06-26,2,0,19.3,13.4,93,33,5.4,1.6,2.0,33.291,20.390999,52434.04,47391.094,0.0,0.0,0.0,0.0,16.56,29.519999
2000-06-27,59,0,18.3,13.0,82,29,3.2,1.3,0.0,35.841,21.541,52413.613,47390.65,0.0,0.0,0.0,0.0,17.57744,30.960001
2000-06-28,7,0,18.7,16.5,84,33,7.6,2.4,0.0,34.291,22.841,52389.977,47510.586,0.0,0.0,0.0,0.0,20.570463,41.039997
2000-06-29,1,0,18.1,13.4,74,29,9.0,0.4,0.0,31.640999,22.091,52363.207,47389.297,0.0,0.0,0.0,0.0,18.25026,34.2
2000-06-30,1,0,19.5,11.3,79,31,5.0,1.8,1.0,33.791,19.091,52333.35,47269.945,0.0,0.0,0.0,0.0,20.87379,38.519997
2000-07-01,33,0,19.8,14.8,98,33,2.9,1.4,0.0,34.491,20.890999,52300.496,47152.75,0.0,0.0,0.0,0.0,22.226902,41.399998
2000-07-02,18,0,20.9,14.2,97,30,16.9,11.5,0.0,36.091,20.791,52264.7,47269.78,0.0,0.0,0.0,0.0,22.66857,40.68
2000-07-03,0,0,19.7,8.8,91,19,19.4,12.5,0.0,36.690998,21.341,52226.027,47384.086,0.0,0.0,0.0,0.0,19.296135,36.0
2000-07-04,0,0,16.8,8.6,71,18,19.8,10.2,0.0,36.491,19.591,52184.555,47268.887,0.0,0.0,0.0,0.0,16.645864,30.960001
2000-07-05,0,0,19.1,10.0,86,21,11.9,5.1,0.0,38.641,20.691,52140.336,47268.098,0.0,0.0,0.0,0.0,15.716793,29.88
2000-07-06,0,0,19.6,5.8,86,15,10.8,4.7,0.0,41.241,23.091,52093.46,47267.062,0.0,0.0,0.0,0.0,17.555305,28.8
2000-07-07,0,0,17.2,3.9,61,10,10.8,4.6,0.0,36.791,25.991,52043.98,47265.75,0.0,0.0,0.0,0.0,19.011953,37.8
2000-07-08,0,0,19.3,7.9,63,23,14.8,6.2,1.0,31.640999,23.291,51991.977,47050.055,0.0,0.0,0.0,0.0,23.806318,43.56
2000-07-09,31,0,16.5,11.6,57,31,19.8,7.4,1.0,35.440998,21.791,51937.516,47051.56,0.0,0.0,0.0,0.0,24.795612,46.44
2000-07-10,23,0,19.1,13.0,69,26,6.8,0.8,0.0,32.791,24.341,51880.668,46949.28,0.0,0.0,0.0,0.0,28.056913,48.96
2000-07-11,7,0,19.8,15.2,74,38,23.4,8.7,0.0,29.091,22.041,51821.508,46952.15,0.0,0.0,0.0,0.0,29.5551,50.039997
2000-07-12,1,0,17.0,11.8,66,35,35.3,20.1,1.0,28.791,19.341,51760.098,46954.797,0.0,0.0,0.0,0.0,24.633049,44.639996
2000-07-13,20,0,14.3,9.2,64,30,24.1,9.7,0.0,29.991,18.941,51696.51,46957.242,0.0,0.0,0.0,0.0,18.671474,35.28
2000-07-14,12,0,16.8,11.9,70,34,12.6,5.1,2.0,31.741,20.241,51630.82,46800.0,0.0,0.0,0.0,0.0,18.391735,36.719997
2000-07-15,74,0,19.0,13.4,83,33,6.1,2.5,2.0,30.191,21.041,51563.09,46800.0,0.0,0.0,0.0,0.0,20.833395,40.32
2000-07-16,62,0,19.3,13.6,84,37,7.6,3.9,3.0,33.190998,21.041,51493.29,46800.0,0.0,0.0,0.0,0.0,25.14852,43.56
2000-07-17,100,0,20.3,15.3,90,35,10.8,5.2,3.0,39.291,23.591,51420.8,43796.64,0.0,0.0,0.0,0.0,25.14852,43.199997
2000-07-18,98,0,22.0,16.5,86,27,18.7,3.1,1.0,30.541,22.591,51345.598,46800.0,0.0,0.0,0.0,0.0,24.122683,42.839996
2000-07-19,26,0,21.3,16.0,85,42,21.2,11.0,0.0,32.091,20.591,51267.793,46800.0,0.0,0.0,0.0,0.0,16.56,32.760002
2000-07-20,0,0,18.9,14.0,89,34,11.5,5.5,0.0,32.141,20.691,51187.508,46800.0,0.0,0.0,0.0,0.0,19.483284,37.8
2000-07-21,6,0,18.6,15.1,87,37,7.2,1.1,0.0,31.091,20.140999,51104.848,46800.0,0.0,0.0,0.0,0.0,17.373497,33.12
2000-07-22,0,0,19.2,12.7,92,33,9.4,6.5,1.0,32.141,18.791,51019.945,46800.0,0.0,0.0,0.0,0.0,23.4,41.039997
2000-07-23,31,0,19.6,13.0,97,31,8.3,6.1,0.0,33.041,20.841,50932.9,46800.0,0.0,0.0,0.0,0.0,24.29133,41.039997
2000-07-24,3,0,19.3,13.9,90,32,14.8,9.0,0.0,34.190998,20.191,50843.824,46800.0,0.0,0.0,0.0,0.0,22.915916,40.32
2000-07-25,1,0,20.9,15.0,93,32,11.9,8.0,0.0,37.391,21.390999,50752.832,46758.336,0.0,0.0,0.0,0.0,17.287498,33.48
2000-07-26,0,0,21.1,13.5,95,24,13.7,6.2,2.0,34.741,20.691,50660.03,46714.414,0.0,0.0,0.0,0.0,14.799459,30.960001
2000-07-27,55,0,21.2,16.4,98,34,5.0,0.5,0.0,33.991,21.941,50565.53,46669.125,0.0,0.0,0.0,0.0,16.870138,32.399998
2000-07-28,1,0,20.3,16.5,89,36,6.8,4.7,0.0,32.791,23.741,50469.434,46622.504,0.0,0.0,0.0,0.0,27.943512,49.68
2000-07-29,0,0,19.1,11.2,70,30,18.4,11.2,0.0,32.141,21.791,50371.836,46574.586,0.0,0.0,0.0,0.0,27.381308,48.6
2000-07-30,0,0,14.9,10.6,62,27,25.6,15.8,0.0,30.541,21.241,50272.86,46525.402,0.0,0.0,0.0,0.0,21.129885,39.239998
2000-07-31,4,0,18.7,13.0,76,35,19.8,11.7,0.0,30.841,20.491,50172.59,46474.99,0.0,0.0,0.0,0.0,17.072504,33.839996
2000-08-01,14,0,19.7,13.3,88,35,14.8,8.5,1.0,32.141,18.991,50071.13,46423.38,0.0,0.0,0.0,0.0,15.84409,30.960001
2000-08-02,35,0,20.1,14.4,98,35,6.5,1.1,0.0,32.791,20.741,49968.574,46370.6,0.0,0.0,0.0,0.0,22.148046,39.6
2000-08-03,0,0,20.3,13.4,94,32,11.9,5.9,0.0,32.440998,20.941,49865.027,46316.695,0.0,0.0,0.0,0.0,22.657131,40.32
2000-08-04,1,0,19.4,13.1,88,31,15.1,8.4,1.0,30.640999,20.591,49760.574,46261.69,0.0,0.0,0.0,0.0,21.203358,43.199997
2000-08-05,41,0,18.9,13.9,89,41,7.2,3.3,1.0,29.390999,21.991,49655.18,46205.414,0.0,0.0,0.0,0.0,20.06334,36.36
2000-08-06,30,0,16.5,13.7,66,38,20.9,9.4,1.0,29.890999,21.041,49548.023,46147.457,0.0,0.0,0.0,0.0,15.7908325,30.599998
2000-08-07,26,0,17.9,13.8,72,37,8.6,3.9,0.0,30.091,20.640999,49439.03,46087.87,0.0,0.0,0.0,0.0,16.24394,30.239998
2000-08-08,10,0,19.0,13.2,78,37,9.4,5.4,2.0,31.441,21.441,49328.33,44560.87,0.0,0.0,0.0,0.0,17.673029,33.48
2000-08-09,61,0,19.8,16.7,90,42,4.0,1.8,1.0,30.741,22.841,49216.023,45964.133,0.0,0.0,0.0,0.0,17.935081,35.28
2000-08-10,38,0,19.7,14.1,83,37,10.4,5.5,0.0,31.441,20.640999,49102.227,45900.145,0.0,0.0,0.0,0.0,14.264361,31.319998
2000-08-11,0,0,19.0,12.6,80,32,10.1,5.3,0.0,34.491,18.691,48987.047,45834.85,0.0,0.0,0.0,0.0,21.533897,39.6
2000-08-12,4,0,19.4,12.2,92,29,9.4,5.5,1.0,35.440998,21.541,48870.605,44995.14,0.0,0.0,0.0,0.0,17.673029,33.48
2000-08-13,40,0,22.0,14.8,93,29,7.9,5.6,1.0,31.491,22.941,48752.99,45378.906,0.0,0.0,0.0,0.0,16.73516,33.48
2000-08-14,29,0,22.5,17.9,96,45,8.3,3.2,1.0,31.041,22.191,48634.312,45460.38,0.0,0.0,0.0,0.0,20.991426,42.839996
2000-08-15,32,0,20.4,16.6,87,42,8.6,5.0,0.0,31.741,22.441,48514.67,45255.504,0.0,0.0,0.0,0.0,20.06334,36.719997
2000-08-16,9,0,20.5,17.5,80,43,11.9,6.4,0.0,33.541,20.791,48394.17,45191.535,0.0,0.0,0.0,0.0,15.876775,32.039997
2000-08-17,0,0,20.8,14.5,91,32,9.4,5.6,1.0,35.541,20.691,48272.906,44990.363,0.0,0.0,0.0,0.0,23.532547,42.48
2000-08-18,33,0,21.9,15.7,99,31,7.9,5.8,0.0,38.291,23.091,48150.97,44792.43,0.0,0.0,0.0,0.0,21.470612,37.44
2000-08-19,4,0,21.1,13.7,88,23,21.2,13.7,0.0,37.841,24.291,48028.46,44597.883,0.0,0.0,0.0,0.0,13.004921,28.44
2000-08-20,15,0,22.3,17.6,80,31,11.9,5.9,3.0,35.491,22.640999,47905.473,43928.383,0.0,0.0,0.0,0.0,14.471821,30.599998
2000-08-21,100,0,23.1,15.8,100,31,7.2,0.5,0.0,38.541,21.191,47782.09,44219.723,0.0,0.0,0.0,0.0,14.4,30.239998
2000-08-22,0,0,19.6,9.4,76,18,11.2,4.6,0.0,38.391,22.741,47658.41,44036.527,0.0,0.0,0.0,0.0,12.371645,26.64
2000-08-23,0,0,20.2,12.3,69,22,9.4,5.2,1.0,39.591,21.091,47534.516,43857.508,0.0,0.0,0.0,0.0,15.277749,28.44
2000-08-24,25,0,20.3,8.1,86,15,5.0,1.6,0.0,39.591,22.841,47410.49,43566.703,0.0,0.0,0.0,0.0,14.84318,29.519999
2000-08-25,0,0,20.7,11.7,73,19,7.2,0.7,1.0,39.641,22.091,47286.29,43399.92,0.0,0.0,0.0,0.0,16.311613,32.399998
2000-08-26,22,0,20.3,13.2,77,21,7.2,0.7,2.0,39.190998,22.390999,47161.047,42799.54,0.0,0.0,0.0,0.0,14.007655,28.08
2000-08-27,78,0,23.9,17.7,85,29,10.4,5.4,3.0,34.791,24.791,47034.668,42657.098,0.0,0.0,0.0,0.0,18.844202,34.56
2000-08-28,92,0,24.1,16.3,88,34,14.8,7.4,2.0,35.091,23.191,46907.26,42623.36,0.0,0.0,0.0,0.0,17.283749,34.2
2000-08-29,53,0,22.9,17.9,95,38,10.8,4.0,1.0,37.391,23.441,46778.906,42686.938,0.0,0.0,0.0,0.0,20.3774,37.44
2000-08-30,37,0,23.1,18.1,91,32,7.2,4.3,51.0,40.190998,24.041,46649.707,42646.75,0.3,0.3,0.0,1.0,23.132626,42.12
2000-08-31,42,0,23.9,12.7,94,20,16.6,11.0,1.0,33.141,24.691,46519.754,42425.21,0.0,0.0,0.0,0.0,19.917469,37.44
2000-09-01,27,0,19.4,16.2,67,39,10.4,6.5,2.0,34.241,20.991,46389.133,42324.336,0.0,0.0,0.0,0.0,18.511143,36.36
2000-09-02,65,0,20.5,14.6,87,32,5.4,0.7,3.0,32.190998,22.491,46257.934,42257.4,0.0,0.0,0.0,0.0,22.077717,41.039997
2000-09-03,93,0,21.0,15.2,92,37,10.8,5.9,3.0,30.341,22.390999,46126.25,42236.668,0.0,0.0,0.0,0.0,18.359999,35.64
2000-09-04,100,0,18.4,16.7,74,45,16.6,8.7,3.0,29.191,22.691,45994.16,40924.363,0.0,0.0,0.0,0.0,22.55106,43.56
2000-09-05,95,0,18.1,14.2,73,40,22.7,13.1,2.0,28.640999,19.991,45861.758,42148.766,0.0,0.0,0.0,0.0,19.586117,33.12
2000-09-06,69,0,15.4,11.5,72,35,16.6,9.5,3.0,29.140999,19.441,45729.117,42104.7,0.0,0.0,0.0,0.0,14.386494,27.359999
2000-09-07,98,0,16.1,9.6,71,30,14.0,3.8,53.0,26.541,20.890999,45596.332,42060.535,1.8000001,1.8000001,0.0,6.0,33.696075,58.32
2000-09-08,96,3,16.1,10.6,73,45,9.4,6.2,53.0,25.640999,19.541,45463.473,40358.14,4.1,4.1,0.0,8.0,37.585102,66.96
2000-09-09,74,20,17.2,15.9,86,55,42.8,23.7,51.0,28.091,20.691,45330.625,40502.88,0.3,0.3,0.0,3.0,29.515608,52.92
2000-09-10,48,0,17.1,12.7,79,40,25.9,16.2,0.0,29.041,19.591,45197.88,41879.945,0.0,0.0,0.0,0.0,16.267857,31.319998
2000-09-11,5,0,18.9,13.0,84,38,11.2,6.2,2.0,31.241,19.041,45065.3,41731.215,0.0,0.0,0.0,0.0,20.966715,39.96
2000-09-12,69,0,20.1,16.5,96,41,8.6,4.3,3.0,31.390999,20.140999,44932.977,40910.008,0.0,0.0,0.0,0.0,19.376562,33.839996
2000-09-13,100,2,21.3,18.3,97,46,7.9,4.3,51.0,30.941,21.191,44800.984,40773.016,0.6,0.6,0.0,3.0,11.681987,24.84
2000-09-14,77,1,21.3,18.7,96,49,7.2,0.0,51.0,29.441,21.441,44669.26,40456.03,0.1,0.1,0.0,1.0,13.009903,27.359999
2000-09-15,38,0,21.5,18.5,97,52,6.5,2.2,1.0,33.041,19.390999,44536.934,41152.87,0.0,0.0,0.0,0.0,17.654688,31.319998
2000-09-16,23,0,20.9,16.1,99,37,9.7,4.9,0.0,36.241,22.741,44403.883,41185.21,0.0,0.0,0.0,0.0,18.59845,29.16
2000-09-17,9,0,19.9,13.1,80,25,19.8,8.6,51.0,37.741,21.691,44270.207,41213.105,0.4,0.4,0.0,2.0,20.176065,36.0
2000-09-18,100,0,18.9,10.4,68,20,10.4,2.8,55.0,38.291,24.041,44135.984,39510.32,1.8,1.8,0.0,3.0,21.542923,43.199997
2000-09-19,89,0,18.3,12.2,59,21,10.1,3.9,1.0,35.940998,24.441,44001.31,40758.78,0.0,0.0,0.0,0.0,32.283787,56.88
2000-09-20,26,0,20.3,13.2,77,26,17.6,9.4,0.0,28.491,22.341,43866.254,40167.344,0.0,0.0,0.0,0.0,28.664682,50.399998
2000-09-21,9,0,18.6,13.1,73,39,37.1,21.0,0.0,27.640999,19.390999,43730.918,40192.535,0.0,0.0,0.0,0.0,18.511143,34.2
2000-09-22,7,0,16.1,10.9,73,36,15.5,5.1,1.0,28.691,18.041,43595.38,39975.35,0.0,0.0,0.0,0.0,15.683776,31.68
2000-09-23,22,0,17.9,15.3,90,45,10.4,2.9,51.0,28.741,20.241,43459.72,34566.95,0.4,0.4,0.0,1.0,15.328561,29.88
2000-09-24,100,0,20.0,17.8,91,52,8.3,3.3,61.0,29.091,21.191,43324.023,36457.22,4.6000004,4.6000004,0.0,8.0,13.513193,25.199999
2000-09-25,100,1,20.9,18.8,94,54,9.0,2.9,2.0,26.591,20.191,43188.38,38887.84,0.0,0.0,0.0,0.0,16.800856,32.039997
2000-09-26,51,0,19.7,14.8,94,50,9.7,6.8,3.0,27.241,17.091,43052.867,38413.867,0.0,0.0,0.0,0.0,15.273505,27.0
2000-09-27,100,3,17.5,14.0,94,44,7.6,0.4,51.0,27.991,20.191,42917.574,36278.668,0.4,0.4,0.0,3.0,22.3229,39.239998
2000-09-28,100,19,18.3,16.0,89,48,13.0,7.6,55.0,27.341,21.491,42782.582,37514.027,1.1,1.1,0.0,2.0,25.683926,43.56
2000-09-29,93,10,18.9,15.8,81,53,12.2,2.5,3.0,27.041,21.341,42647.977,38219.312,0.0,0.0,0.0,0.0,20.598795,36.36
2000-09-30,93,0,19.6,16.3,88,52,10.4,3.2,53.0,26.390999,19.741,42513.84,36747.664,1.4,1.4,0.0,2.0,17.477621,32.760002
2000-10-01,95,8,19.5,14.3,89,49,10.8,2.9,51.0,25.691,18.541,42380.26,37693.58,1.5,1.5,0.0,8.0,23.051247,40.32
2000-10-02,100,1,18.4,7.0,90,30,21.6,8.4,2.0,23.241,17.140999,42247.33,37275.418,0.0,0.0,0.0,0.0,32.783726,62.639996
2000-10-03,78,12,12.0,8.0,69,38,34.2,19.4,51.0,23.941,17.341,42115.13,37079.7,0.6,0.6,0.0,5.0,27.169865,47.519997
2000-10-04,62,13,14.4,10.6,75,48,24.8,14.0,2.0,24.390999,17.640999,41983.594,36401.664,0.0,0.0,0.0,0.0,24.75638,46.44
2000-10-05,61,15,15.9,13.5,84,51,26.6,15.3,3.0,26.591,18.841,41851.78,36606.766,0.0,0.0,0.0,0.0,19.453327,37.079998
2000-10-06,98,7,16.2,13.6,84,46,20.5,10.7,3.0,25.390999,17.541,41719.566,35750.824,0.0,0.0,0.0,0.0,23.166218,45.0
2000-10-07,92,0,14.9,9.7,83,39,19.1,11.9,3.0,25.441,15.941,41587.055,36812.656,0.0,0.0,0.0,0.0,28.357855,48.6
2000-10-08,95,0,12.9,8.1,69,33,26.3,15.0,2.0,26.041,16.341,41454.336,36438.598,0.0,0.0,0.0,0.0,23.617756,42.12
2000-10-09,72,4,13.2,9.5,79,35,8.3,2.9,3.0,30.491,15.941,41321.5,36080.016,0.0,0.0,0.0,0.0,21.767351,40.68
2000-10-10,100,0,15.0,7.1,93,24,8.6,4.5,3.0,27.191,17.591,41188.652,36615.805,0.0,0.0,0.0,0.0,20.304129,34.2
2000-10-11,85,0,18.1,10.3,81,43,8.6,5.0,1.0,33.391,18.140999,41055.88,36328.598,0.0,0.0,0.0,0.0,24.795612,41.760002
2000-10-12,28,0,15.4,4.4,71,21,15.8,9.5,3.0,35.091,25.941,40923.285,36065.05,0.0,0.0,0.0,0.0,29.548521,53.639996
2000-10-13,93,0,14.1,9.0,47,21,24.5,13.7,51.0,29.241,19.991,40790.965,36000.0,1.4000001,1.4000001,0.0,5.0,24.546085,64.799995
2000-10-14,94,15,18.5,8.5,89,35,18.0,4.8,53.0,23.591,14.040999,40659.027,36000.0,1.1,1.1,0.0,3.0,15.937878,31.68
2000-10-15,100,15,11.8,3.4,85,34,9.7,0.5,3.0,26.491,15.990999,40527.56,36160.883,0.0,0.0,0.0,0.0,17.76081,28.44
2000-10-16,100,0,9.2,1.8,45,20,16.9,2.6,3.0,24.691,16.140999,40396.67,36000.0,0.0,0.0,0.0,0.0,17.31746,32.039997
2000-10-17,100,2,15.8,6.7,85,43,10.4,1.3,3.0,23.640999,16.890999,40266.47,34053.363,0.0,0.0,0.0,0.0,17.015474,32.039997
2000-10-18,99,3,15.8,10.5,90,44,12.2,7.6,2.0,23.741,15.391,40137.055,36000.0,0.0,0.0,0.0,0.0,15.408671,32.399998
2000-10-19,71,1,13.8,11.0,86,45,11.5,7.2,3.0,24.390999,14.391,40008.535,36000.0,0.0,0.0,0.0,0.0,16.981165,33.12
2000-10-20,100,31,15.0,10.9,93,43,8.3,2.8,61.0,21.941,18.140999,39881.016,6701.601,12.700001,12.700001,0.0,18.0,19.803272,33.12
2000-10-21,100,69,18.8,14.7,97,75,12.2,7.6,61.0,23.140999,18.741,39754.617,19803.666,9.8,9.8,0.0,12.0,27.059933,46.079998
2000-10-22,100,59,18.3,17.2,94,71,23.4,10.8,51.0,22.140999,19.541,39629.44,26739.375,1.0,1.0,0.0,6.0,29.035288,50.039997
2000-10-23,100,35,17.5,14.1,88,69,29.2,17.9,3.0,23.091,18.791,39505.605,33365.195,0.0,0.0,0.0,0.0,24.522314,43.56
2000-10-24,99,52,15.4,12.8,76,52,23.8,13.3,51.0,24.191,18.491,39383.066,18007.74,0.5,0.5,0.0,3.0,17.208603,32.760002
2000-10-25,100,9,18.6,15.6,91,64,11.9,6.2,3.0,25.640999,16.941,39260.773,36000.0,0.0,0.0,0.0,0.0,9.255571,18.0
2000-10-26,98,0,18.5,14.6,100,51,9.0,4.0,63.0,22.541,16.791,39138.6,31176.432,11.8,11.8,0.0,12.0,16.215992,27.359999
2000-10-27,100,23,17.4,15.7,97,66,7.2,3.4,51.0,22.241,16.390999,39016.664,35907.46,1.4,1.4,0.0,7.0,17.651016,32.760002
2000-10-28,49,1,16.3,12.8,96,55,14.4,7.9,1.0,21.791,15.591,38895.08,35778.805,0.0,0.0,0.0,0.0,10.787993,21.96
2000-10-29,48,3,16.5,14.3,95,63,8.3,5.5,51.0,23.390999,14.941,38773.96,34697.4,0.2,0.2,0.0,1.0,14.386494,23.4
2000-10-30,100,7,17.6,14.9,100,60,8.3,2.3,3.0,25.140999,16.841,38653.434,35522.582,0.0,0.0,0.0,0.0,19.809813,37.079998
2000-10-31,91,0,17.4,12.7,97,47,15.1,9.4,51.0,22.691,15.891,38533.617,34371.594,0.2,0.2,0.0,2.0,12.538134,22.68
2000-11-01,100,0,15.9,11.4,91,59,15.1,8.0,53.0,23.441,16.890999,38414.617,35268.69,1.6,1.6,0.0,4.0,16.203999,26.28
2000-11-02,97,0,16.9,12.4,89,50,10.8,2.4,0.0,27.091,16.291,38296.58,35142.953,0.0,0.0,0.0,0.0,23.34455,40.68
2000-11-03,15,0,16.5,8.0,89,30,26.6,15.4,3.0,22.390999,16.941,38179.62,35018.21,0.0,0.0,0.0,0.0,26.220753,47.16
2000-11-04,97,0,16.6,11.5,92,57,12.6,7.4,3.0,21.691,14.891,38063.875,26166.668,0.0,0.0,0.0,0.0,14.021525,22.68
2000-11-05,100,1,14.0,9.2,81,45,10.4,0.5,3.0,24.991,16.140999,37949.47,34772.273,0.0,0.0,0.0,0.0,30.113304,53.28
2000-11-06,100,0,15.0,5.9,92,33,19.4,11.2,1.0,23.140999,16.241,37836.54,34651.375,0.0,0.0,0.0,0.0,24.122686,41.039997
2000-11-07,31,0,14.6,6.7,77,44,16.6,4.9,3.0,22.291,16.991,37725.223,26923.723,0.0,0.0,0.0,0.0,14.88242,27.0
2000-11-08,100,18,16.2,12.4,93,56,11.2,5.2,3.0,21.691,15.941,37615.652,31470.393,0.0,0.0,0.0,0.0,19.969458,36.719997
2000-11-09,100,96,15.8,13.5,95,62,10.8,5.1,3.0,22.991,16.591,37507.977,31299.201,0.0,0.0,0.0,0.0,13.044722,24.84
2000-11-10,100,1,17.3,13.6,94,58,14.0,7.6,3.0,23.691,17.291,37402.336,32865.07,0.0,0.0,0.0,0.0,13.513193,25.199999
2000-11-11,82,0,18.1,16.1,98,62,11.9,7.1,3.0,25.140999,17.291,37298.883,33127.156,0.0,0.0,0.0,0.0,20.833395,36.719997
2000-11-12,86,0,17.4,13.4,98,49,9.4,6.6,3.0,26.390999,16.191,37197.75,33964.785,0.0,0.0,0.0,0.0,22.691425,39.96
2000-11-13,99,0,16.4,8.7,92,33,23.0,13.8,3.0,25.941,16.591,37098.934,33840.582,0.0,0.0,0.0,0.0,19.110542,32.399998
2000-11-14,96,12,16.1,9.1,91,35,19.8,12.0,3.0,25.941,17.041,37001.414,32388.39,0.0,0.0,0.0,0.0,22.427162,42.12
2000-11-15,99,0,17.2,7.8,94,32,14.0,9.7,3.0,24.791,18.741,36905.066,33648.645,0.0,0.0,0.0,0.0,32.59939,52.199997
2000-11-16,87,3,16.8,13.0,87,48,24.1,8.2,3.0,19.640999,14.641,36810.01,33545.734,0.0,0.0,0.0,0.0,31.688177,61.56
2000-11-17,91,1,13.5,6.5,77,42,11.2,1.6,53.0,16.341,11.490999,36716.367,32628.576,3.6,3.6,0.0,10.0,29.882166,58.679996
2000-11-18,87,0,11.5,5.1,91,51,11.9,6.2,3.0,18.741,9.790999,36624.25,32918.375,0.0,0.0,0.0,0.0,17.106628,31.68
2000-11-19,99,0,6.2,3.4,72,37,7.9,2.2,0.0,20.091,7.591,36533.785,33245.973,0.0,0.0,0.0,0.0,21.273533,34.2
2000-11-20,1,0,4.7,-0.6,72,25,12.6,6.1,51.0,20.591,10.990999,36445.09,32306.312,0.1,0.1,0.0,1.0,21.924562,37.44
2000-11-21,95,0,8.2,0.8,71,32,25.9,14.9,3.0,18.791,11.540999,36358.29,32682.299,0.0,0.0,0.0,0.0,15.646544,29.519999
2000-11-22,86,0,9.3,7.1,81,47,11.5,6.6,3.0,20.890999,10.341,36273.516,32962.566,0.0,0.0,0.0,0.0,20.523157,39.6
2000-11-23,97,0,9.1,0.9,81,26,16.6,9.1,61.0,17.491,10.290999,36190.89,11145.777,7.1000004,7.1000004,0.0,7.0,22.66857,36.36
2000-11-24,100,5,12.5,3.6,90,41,20.2,8.8,3.0,18.241,9.540999,36110.543,28855.48,0.0,0.0,0.0,0.0,18.175545,30.239998
2000-11-25,100,0,6.9,3.3,82,38,13.0,8.2,3.0,21.941,11.290999,36032.605,31553.809,0.0,0.0,0.0,0.0,16.311613,28.08
2000-11-26,93,0,11.7,3.9,80,45,14.0,10.2,3.0,22.140999,14.790999,35957.207,30095.598,0.0,0.0,0.0,0.0,20.00512,36.36
2000-11-27,100,13,13.1,10.6,78,49,16.6,14.3,3.0,19.991,14.441,35884.484,29705.729,0.0,0.0,0.0,0.0,23.565567,41.039997
2000-11-28,97,10,14.3,12.4,90,62,13.7,7.8,3.0,21.441,10.891,35814.57,31215.055,0.0,0.0,0.0,0.0,16.862455,28.08
2000-11-29,100,0,13.6,10.7,99,57,9.0,4.2,3.0,20.640999,12.240999,35747.598,26485.125,0.0,0.0,0.0,0.0,17.414476,33.12
2000-11-30,100,0,14.4,9.0,89,60,10.8,6.2,51.0,20.091,12.441,35683.7,31084.047,0.3,0.3,0.0,1.0,11.709688,20.16
2000-12-01,80,0,14.4,12.1,98,66,9.0,4.7,3.0,20.241,12.391,35623.02,30904.979,0.0,0.0,0.0,0.0,10.948973,16.919998
2000-12-02,99,8,14.3,11.8,100,58,7.2,1.8,61.0,18.541,13.141,35565.684,30706.72,4.3,4.3,0.0,9.0,25.455843,41.039997
2000-12-03,100,5,13.9,7.8,98,57,17.6,8.5,3.0,18.191,13.141,35511.73,29961.736,0.0,0.0,0.0,0.0,37.84283,61.56
2000-12-04,93,3,10.8,8.2,80,59,39.2,24.7,2.0,18.741,13.191,35460.508,31067.484,0.0,0.0,0.0,0.0,24.344624,39.6
2000-12-05,56,1,12.1,10.3,87,59,7.9,3.1,3.0,19.241,9.290999,35411.918,28001.742,0.0,0.0,0.0,0.0,14.458382,23.759998
2000-12-06,100,0,11.9,2.2,99,32,6.5,2.6,3.0,20.640999,7.191,35366.035,30884.494,0.0,0.0,0.0,0.0,14.417988,23.039999
2000-12-07,100,11,8.7,4.7,88,43,9.0,4.9,3.0,23.291,11.591,35322.895,31072.672,0.0,0.0,0.0,0.0,16.73516,27.72
2000-12-08,100,3,8.3,2.9,80,28,4.0,0.4,3.0,22.140999,9.341,35282.566,30507.584,0.0,0.0,0.0,0.0,11.165805,20.16
2000-12-09,100,0,13.8,7.6,93,45,7.2,4.0,3.0,19.341,14.191,35245.098,23363.201,0.0,0.0,0.0,0.0,23.806318,37.44
2000-12-10,100,85,13.3,10.7,94,61,16.9,11.5,3.0,16.941,12.891,35210.547,8017.426,0.0,0.0,0.0,0.0,19.694992,36.0
2000-12-11,100,78,10.8,10.0,85,64,18.7,12.7,3.0,18.390999,12.540999,35178.957,30732.988,0.0,0.0,0.0,0.0,23.219301,40.68
2000-12-12,97,5,11.6,10.1,88,58,16.6,8.6,3.0,20.941,9.441,35150.395,31040.93,0.0,0.0,0.0,0.0,9.957108,20.519999
